date,kospi,kospi_rate,fund,fund_rate,acc,acc_rate
2018-02-12,2385.38 ,0.0091 ,28760668,-0.0131 ,13326254,0.0009 
2018-02-13,2395.19 ,0.0041 ,27707908,-0.0366 ,13332258,0.0005 
2018-02-14,2421.83 ,0.0111 ,26636936,-0.0387 ,13338224,0.0004 
2018-02-15,2421.83 ,0.0000 ,26636936,0.0000 ,13338224,0.0000 
2018-02-16,2421.83 ,0.0000 ,26636936,0.0000 ,13338224,0.0000 
2018-02-19,2442.82 ,0.0087 ,27485884,0.0319 ,13352774,0.0011 
2018-02-20,2415.12 ,-0.0113 ,28341809,0.0311 ,13359581,0.0005 
2018-02-21,2429.65 ,0.0060 ,27213286,-0.0398 ,13366376,0.0005 
2018-02-22,2414.28 ,-0.0063 ,27325587,0.0041 ,13371531,0.0004 
2018-02-23,2451.52 ,0.0154 ,26560727,-0.0280 ,13378726,0.0005 
2018-02-26,2457.65 ,0.0025 ,26608370,0.0018 ,13388170,0.0007 
2018-02-27,2456.14 ,-0.0006 ,27457674,0.0319 ,13395726,0.0006 
2018-02-28,2427.36 ,-0.0117 ,26892914,-0.0206 ,13402481,0.0005 
2018-03-01,2427.36 ,0.0000 ,26892914,0.0000 ,13402481,0.0000 
2018-03-02,2402.16 ,-0.0104 ,27311306,0.0156 ,13409974,0.0006 
2018-03-05,2375.06 ,-0.0113 ,27237915,-0.0027 ,13423261,0.0010 
2018-03-06,2411.41 ,0.0153 ,26693399,-0.0200 ,13430611,0.0005 
2018-03-07,2401.82 ,-0.0040 ,26529964,-0.0061 ,13437270,0.0005 
2018-03-08,2433.08 ,0.0130 ,26753239,0.0084 ,13443707,0.0005 
2018-03-09,2459.45 ,0.0108 ,26278129,-0.0178 ,13451839,0.0006 
2018-03-12,2484.12 ,0.0100 ,26653675,0.0143 ,13467727,0.0012 
2018-03-13,2494.49 ,0.0042 ,27587309,0.0350 ,13476684,0.0007 
2018-03-14,2486.08 ,-0.0034 ,27342797,-0.0089 ,13484244,0.0006 
2018-03-15,2492.38 ,0.0025 ,28415326,0.0392 ,13492333,0.0006 
2018-03-16,2493.97 ,0.0006 ,27323812,-0.0384 ,13501058,0.0006 
2018-03-19,2475.03 ,-0.0076 ,27333812,0.0004 ,13515220,0.0010 
2018-03-20,2485.52 ,0.0042 ,27430465,0.0035 ,13523526,0.0006 
2018-03-21,2484.97 ,-0.0002 ,27823344,0.0143 ,13532496,0.0007 
2018-03-22,2496.02 ,0.0044 ,28874688,0.0378 ,13539781,0.0005 
2018-03-23,2416.76 ,-0.0318 ,28070334,-0.0279 ,13546755,0.0005 
2018-03-26,2437.08 ,0.0084 ,29321833,0.0446 ,13560731,0.0010 
2018-03-27,2452.06 ,0.0061 ,28351374,-0.0331 ,13568069,0.0005 
2018-03-28,2419.29 ,-0.0134 ,27698355,-0.0230 ,13575139,0.0005 
2018-03-29,2436.37 ,0.0071 ,28186287,0.0176 ,13582452,0.0005 
2018-03-30,2445.85 ,0.0039 ,27000949,-0.0421 ,13590536,0.0006 
2018-04-02,2444.16 ,-0.0007 ,28640109,0.0607 ,13601354,0.0008 
2018-04-03,2442.43 ,-0.0007 ,28193122,-0.0156 ,13608938,0.0006 
2018-04-04,2408.06 ,-0.0141 ,29026464,0.0296 ,13615441,0.0005 
2018-04-05,2437.52 ,0.0122 ,28061153,-0.0333 ,13622922,0.0005 
2018-04-06,2429.58 ,-0.0033 ,27801272,-0.0093 ,13610555,-0.0009 
2018-04-09,2444.08 ,0.0060 ,27942128,0.0051 ,13623439,0.0009 
2018-04-10,2450.74 ,0.0027 ,27491130,-0.0161 ,13631624,0.0006 
2018-04-11,2444.22 ,-0.0027 ,27989481,0.0181 ,13638555,0.0005 
2018-04-12,2442.71 ,-0.0006 ,28794343,0.0288 ,13644990,0.0005 
2018-04-13,2455.07 ,0.0051 ,28398506,-0.0137 ,13651794,0.0005 
2018-04-16,2457.49 ,0.0010 ,28288608,-0.0039 ,13662484,0.0008 
2018-04-17,2453.77 ,-0.0015 ,28375756,0.0031 ,13670660,0.0006 
2018-04-18,2479.98 ,0.0107 ,27893822,-0.0170 ,13678040,0.0005 
2018-04-19,2486.10 ,0.0025 ,28260685,0.0132 ,13685028,0.0005 
2018-04-20,2476.33 ,-0.0039 ,28960916,0.0248 ,13694518,0.0007 
2018-04-23,2474.11 ,-0.0009 ,30807205,0.0638 ,13705267,0.0008 
2018-04-24,2464.14 ,-0.0040 ,30727974,-0.0026 ,13712281,0.0005 
2018-04-25,2448.81 ,-0.0062 ,29726031,-0.0326 ,13719374,0.0005 
2018-04-26,2475.64 ,0.0110 ,28933058,-0.0267 ,13725876,0.0005 
2018-04-27,2492.40 ,0.0068 ,29453617,0.0180 ,13733038,0.0005 
2018-04-30,2515.38 ,0.0092 ,28269828,-0.0402 ,13745202,0.0009 
2018-05-01,2515.38 ,0.0000 ,28269828,0.0000 ,13745202,0.0000 
2018-05-02,2505.61 ,-0.0039 ,29082024,0.0287 ,13754213,0.0007 
2018-05-03,2487.25 ,-0.0073 ,29792966,0.0244 ,13761443,0.0005 
2018-05-04,2461.38 ,-0.0104 ,29029323,-0.0256 ,13769223,0.0006 
2018-05-07,2461.38 ,0.0000 ,29029323,0.0000 ,13769223,0.0000 
2018-05-08,2449.81 ,-0.0047 ,28509435,-0.0179 ,13783720,0.0011 
2018-05-09,2443.98 ,-0.0024 ,28183215,-0.0114 ,13790115,0.0005 
2018-05-10,2464.16 ,0.0083 ,28721654,0.0191 ,13798099,0.0006 
2018-05-11,2477.71 ,0.0055 ,27600266,-0.0390 ,13804293,0.0004 
2018-05-14,2476.11 ,-0.0006 ,27836009,0.0085 ,13813906,0.0007 
2018-05-15,2458.54 ,-0.0071 ,28903147,0.0383 ,13820108,0.0004 
2018-05-16,2459.82 ,0.0005 ,28465239,-0.0152 ,13826270,0.0004 
2018-05-17,2448.45 ,-0.0046 ,28465774,0.0000 ,13832951,0.0005 
2018-05-18,2460.65 ,0.0050 ,28255073,-0.0074 ,13837719,0.0003 
2018-05-21,2465.57 ,0.0020 ,27659632,-0.0211 ,13847431,0.0007 
2018-05-22,2465.57 ,0.0000 ,27659632,0.0000 ,13847431,0.0000 
2018-05-23,2471.91 ,0.0026 ,28138980,0.0173 ,13855643,0.0006 
2018-05-24,2466.01 ,-0.0024 ,27433482,-0.0251 ,13861832,0.0004 
2018-05-25,2460.80 ,-0.0021 ,27863641,0.0157 ,13867934,0.0004 
2018-05-28,2478.96 ,0.0074 ,28895912,0.0370 ,13879804,0.0009 
2018-05-29,2457.25 ,-0.0088 ,29802521,0.0314 ,13887424,0.0005 
2018-05-30,2409.03 ,-0.0196 ,29610664,-0.0064 ,13895018,0.0005 
2018-05-31,2423.01 ,0.0058 ,28817102,-0.0268 ,13903026,0.0006 
2018-06-01,2438.96 ,0.0066 ,28457085,-0.0125 ,13906140,0.0002 
2018-06-04,2447.76 ,0.0036 ,28168652,-0.0101 ,13915451,0.0007 
2018-06-05,2453.76 ,0.0025 ,27970519,-0.0070 ,13920783,0.0004 
2018-06-06,2453.76 ,0.0000 ,27970519,0.0000 ,13920783,0.0000 
2018-06-07,2470.58 ,0.0069 ,28049426,0.0028 ,13929144,0.0006 
2018-06-08,2451.58 ,-0.0077 ,27301520,-0.0267 ,13934876,0.0004 
2018-06-11,2470.15 ,0.0076 ,28966885,0.0610 ,13945150,0.0007 
2018-06-12,2468.83 ,-0.0005 ,27774156,-0.0412 ,13951197,0.0004 
2018-06-13,2468.83 ,0.0000 ,27774156,0.0000 ,13951197,0.0000 
2018-06-14,2423.48 ,-0.0184 ,27886905,0.0041 ,13958325,0.0005 
2018-06-15,2404.04 ,-0.0080 ,28654544,0.0275 ,13964589,0.0004 
2018-06-18,2376.24 ,-0.0116 ,27925725,-0.0254 ,13973955,0.0007 
2018-06-19,2340.11 ,-0.0152 ,28176561,0.0090 ,13979922,0.0004 
2018-06-20,2363.91 ,0.0102 ,28081942,-0.0034 ,13985519,0.0004 
2018-06-21,2337.83 ,-0.0110 ,28199416,0.0042 ,13991455,0.0004 
2018-06-22,2357.22 ,0.0083 ,27265687,-0.0331 ,13995800,0.0003 
2018-06-25,2357.88 ,0.0003 ,27033723,-0.0085 ,14003243,0.0005 
2018-06-26,2350.92 ,-0.0030 ,28324715,0.0478 ,14008645,0.0004 
2018-06-27,2342.03 ,-0.0038 ,26844459,-0.0523 ,14013724,0.0004 
2018-06-28,2314.24 ,-0.0119 ,27479725,0.0237 ,14018590,0.0003 
2018-06-29,2326.13 ,0.0051 ,26940987,-0.0196 ,14024071,0.0004 
2018-07-02,2271.54 ,-0.0235 ,28509788,0.0582 ,14029154,0.0004 
2018-07-03,2272.76 ,0.0005 ,28879933,0.0130 ,14033727,0.0003 
2018-07-04,2265.46 ,-0.0032 ,27368295,-0.0523 ,14037815,0.0003 
2018-07-05,2257.55 ,-0.0035 ,27461901,0.0034 ,14042002,0.0003 
2018-07-06,2272.87 ,0.0068 ,25928630,-0.0558 ,14046211,0.0003 
2018-07-09,2285.80 ,0.0057 ,26184820,0.0099 ,14054409,0.0006 
2018-07-10,2294.16 ,0.0037 ,26023842,-0.0061 ,14061416,0.0005 
2018-07-11,2280.62 ,-0.0059 ,25916089,-0.0041 ,14066294,0.0003 
2018-07-12,2285.06 ,0.0019 ,26375149,0.0177 ,14070772,0.0003 
2018-07-13,2310.90 ,0.0113 ,26188819,-0.0071 ,14075081,0.0003 
2018-07-16,2301.99 ,-0.0039 ,25428618,-0.0290 ,14082353,0.0005 
2018-07-17,2297.92 ,-0.0018 ,25764594,0.0132 ,14086949,0.0003 
2018-07-18,2290.11 ,-0.0034 ,26365585,0.0233 ,14091421,0.0003 
2018-07-19,2282.29 ,-0.0034 ,26076000,-0.0110 ,14095558,0.0003 
2018-07-20,2289.19 ,0.0030 ,25867148,-0.0080 ,14101709,0.0004 
2018-07-23,2269.31 ,-0.0087 ,25705555,-0.0062 ,14108068,0.0005 
2018-07-24,2280.20 ,0.0048 ,25699564,-0.0002 ,14112299,0.0003 
2018-07-25,2273.03 ,-0.0031 ,25128692,-0.0222 ,14116569,0.0003 
2018-07-26,2289.06 ,0.0071 ,25967892,0.0334 ,14120293,0.0003 
2018-07-27,2294.99 ,0.0026 ,28505554,0.0977 ,14121674,0.0001 
2018-07-30,2293.51 ,-0.0006 ,27542968,-0.0338 ,14127058,0.0004 
2018-07-31,2295.26 ,0.0008 ,27678020,0.0049 ,14132525,0.0004 
2018-08-01,2307.07 ,0.0051 ,25948872,-0.0625 ,14132511,-0.0000 
2018-08-02,2270.20 ,-0.0160 ,27033241,0.0418 ,14135810,0.0002 
2018-08-03,2287.68 ,0.0077 ,25073756,-0.0725 ,14139555,0.0003 
2018-08-06,2286.50 ,-0.0005 ,25044624,-0.0012 ,14145538,0.0004 
2018-08-07,2300.16 ,0.0060 ,25023678,-0.0008 ,14149668,0.0003 
2018-08-08,2301.45 ,0.0006 ,24632731,-0.0156 ,14153857,0.0003 
2018-08-09,2303.71 ,0.0010 ,25343399,0.0289 ,14158843,0.0004 
2018-08-10,2282.79 ,-0.0091 ,25197220,-0.0058 ,14163957,0.0004 
2018-08-13,2248.45 ,-0.0150 ,25975287,0.0309 ,14169560,0.0004 
2018-08-14,2258.91 ,0.0047 ,25303298,-0.0259 ,14173602,0.0003 
2018-08-15,2258.91 ,0.0000 ,25303298,0.0000 ,14173602,0.0000 
2018-08-16,2240.80 ,-0.0080 ,25748645,0.0176 ,14178129,0.0003 
2018-08-17,2247.05 ,0.0028 ,24921099,-0.0321 ,14182470,0.0003 
2018-08-20,2247.88 ,0.0004 ,25259996,0.0136 ,14189207,0.0005 
2018-08-21,2270.06 ,0.0099 ,24975722,-0.0113 ,14194754,0.0004 
2018-08-22,2273.33 ,0.0014 ,25071847,0.0038 ,14197383,0.0002 
2018-08-23,2282.60 ,0.0041 ,24688760,-0.0153 ,14201622,0.0003 
2018-08-24,2293.21 ,0.0046 ,25702274,0.0411 ,14219042,0.0012 
2018-08-27,2299.30 ,0.0027 ,25813905,0.0043 ,14211379,-0.0005 
2018-08-28,2303.12 ,0.0017 ,25342495,-0.0183 ,14215698,0.0003 
2018-08-29,2309.03 ,0.0026 ,25796425,0.0179 ,14219576,0.0003 
2018-08-30,2307.35 ,-0.0007 ,24766879,-0.0399 ,14224816,0.0004 
2018-08-31,2322.88 ,0.0067 ,25680421,0.0369 ,14229518,0.0003 
2018-09-03,2307.03 ,-0.0068 ,26608530,0.0361 ,14234134,0.0003 
2018-09-04,2315.72 ,0.0038 ,25483527,-0.0423 ,14238266,0.0003 
2018-09-05,2291.77 ,-0.0103 ,25348932,-0.0053 ,14241797,0.0002 
2018-09-06,2287.61 ,-0.0018 ,25295722,-0.0021 ,14245509,0.0003 
2018-09-07,2281.58 ,-0.0026 ,25187433,-0.0043 ,14249572,0.0003 
2018-09-10,2288.66 ,0.0031 ,26025917,0.0333 ,14256222,0.0005 
2018-09-11,2283.20 ,-0.0024 ,24829924,-0.0460 ,14260307,0.0003 
2018-09-12,2282.92 ,-0.0001 ,25080923,0.0101 ,14264141,0.0003 
2018-09-13,2286.23 ,0.0014 ,25610552,0.0211 ,14268243,0.0003 
2018-09-14,2318.25 ,0.0140 ,24586929,-0.0400 ,14273024,0.0003 
2018-09-17,2303.01 ,-0.0066 ,24904015,0.0129 ,14280474,0.0005 
2018-09-18,2308.98 ,0.0026 ,25395130,0.0197 ,14284738,0.0003 
2018-09-19,2308.46 ,-0.0002 ,25198478,-0.0077 ,14289106,0.0003 
2018-09-20,2323.45 ,0.0065 ,25703312,0.0200 ,14304225,0.0011 
2018-09-21,2339.17 ,0.0068 ,25315747,-0.0151 ,14301170,-0.0002 
2018-09-24,2339.17 ,0.0000 ,25315747,0.0000 ,14301170,0.0000 
2018-09-25,2339.17 ,0.0000 ,25315747,0.0000 ,14301170,0.0000 
2018-09-26,2339.17 ,0.0000 ,25315747,0.0000 ,14301170,0.0000 
2018-09-27,2355.43 ,0.0070 ,27048368,0.0684 ,14312499,0.0008 
2018-09-28,2343.07 ,-0.0052 ,26994891,-0.0020 ,14318471,0.0004 
2018-10-01,2338.88 ,-0.0018 ,27250220,0.0095 ,14323728,0.0004 
2018-10-02,2309.57 ,-0.0125 ,26099186,-0.0422 ,14324247,0.0000 
2018-10-03,2309.57 ,0.0000 ,26099186,0.0000 ,14324247,0.0000 
2018-10-04,2274.49 ,-0.0152 ,27530898,0.0549 ,14279320,-0.0031 
2018-10-05,2267.52 ,-0.0031 ,25955699,-0.0572 ,14282285,0.0002 
2018-10-08,2253.83 ,-0.0060 ,24808146,-0.0442 ,14288362,0.0004 
2018-10-09,2253.83 ,0.0000 ,24808146,0.0000 ,14288362,0.0000 
2018-10-10,2228.61 ,-0.0112 ,24375034,-0.0175 ,14295071,0.0005 
2018-10-11,2129.67 ,-0.0444 ,27423284,0.1251 ,14296952,0.0001 
2018-10-12,2161.85 ,0.0151 ,26757408,-0.0243 ,14297013,0.0000 
2018-10-15,2145.12 ,-0.0077 ,26811152,0.0020 ,14310319,0.0009 
2018-10-16,2145.12 ,0.0000 ,24696519,-0.0789 ,14314214,0.0003 
2018-10-17,2167.51 ,0.0104 ,24421735,-0.0111 ,14319258,0.0004 
2018-10-18,2148.31 ,-0.0089 ,23883036,-0.0221 ,14320987,0.0001 
2018-10-19,2156.26 ,0.0037 ,23832006,-0.0021 ,14326448,0.0004 
2018-10-22,2161.71 ,0.0025 ,23442120,-0.0164 ,14330755,0.0003 
2018-10-23,2106.10 ,-0.0257 ,23650194,0.0089 ,14327505,-0.0002 
2018-10-24,2097.58 ,-0.0040 ,24184045,0.0226 ,14337864,0.0007 
2018-10-25,2063.30 ,-0.0163 ,24015632,-0.0070 ,14342623,0.0003 
2018-10-26,2027.15 ,-0.0175 ,24706614,0.0288 ,14347611,0.0003 
2018-10-29,1996.05 ,-0.0153 ,26357472,0.0668 ,14351702,0.0003 
2018-10-30,2014.69 ,0.0093 ,24878067,-0.0561 ,14358223,0.0005 
2018-10-31,2029.69 ,0.0074 ,25270071,0.0158 ,14362754,0.0003 
2018-11-01,2024.46 ,-0.0026 ,25662765,0.0155 ,14365418,0.0002 
2018-11-02,2096.00 ,0.0353 ,25136459,-0.0205 ,14370471,0.0004 
2018-11-05,2076.92 ,-0.0091 ,24411391,-0.0288 ,14377023,0.0005 
2018-11-06,2089.62 ,0.0061 ,24521284,0.0045 ,14381662,0.0003 
2018-11-07,2078.69 ,-0.0052 ,24059532,-0.0188 ,14385266,0.0003 
2018-11-08,2092.63 ,0.0067 ,24298074,0.0099 ,14389759,0.0003 
2018-11-09,2086.09 ,-0.0031 ,23471693,-0.0340 ,14394695,0.0003 
2018-11-12,2080.44 ,-0.0027 ,23805041,0.0142 ,14399892,0.0004 
2018-11-13,2071.23 ,-0.0044 ,23515286,-0.0122 ,14404765,0.0003 
2018-11-14,2068.05 ,-0.0015 ,24335499,0.0349 ,14407852,0.0002 
2018-11-15,2088.06 ,0.0097 ,24670146,0.0138 ,14411299,0.0002 
2018-11-16,2092.40 ,0.0021 ,23050724,-0.0656 ,14415119,0.0003 
2018-11-19,2100.56 ,0.0039 ,23085838,0.0015 ,14420080,0.0003 
2018-11-20,2082.58 ,-0.0086 ,26196432,0.1347 ,14425541,0.0004 
2018-11-21,2076.55 ,-0.0029 ,26461824,0.0101 ,14430372,0.0003 
2018-11-22,2069.95 ,-0.0032 ,26045514,-0.0157 ,14432665,0.0002 
2018-11-23,2057.48 ,-0.0060 ,23533950,-0.0964 ,14436046,0.0002 
2018-11-26,2083.02 ,0.0124 ,23541558,0.0003 ,14440264,0.0003 
2018-11-27,2099.42 ,0.0079 ,22865845,-0.0287 ,14443474,0.0002 
2018-11-28,2108.22 ,0.0042 ,23098414,0.0102 ,14446734,0.0002 
2018-11-29,2114.10 ,0.0028 ,22929628,-0.0073 ,14449791,0.0002 
2018-11-30,2096.86 ,-0.0082 ,22667687,-0.0114 ,14453537,0.0003 
2018-12-03,2131.93 ,0.0167 ,23793078,0.0496 ,14456921,0.0002 
2018-12-04,2114.35 ,-0.0082 ,23032028,-0.0320 ,14461600,0.0003 
2018-12-05,2101.31 ,-0.0062 ,23464946,0.0188 ,14465455,0.0003 
2018-12-06,2068.69 ,-0.0155 ,23766468,0.0128 ,14468469,0.0002 
2018-12-07,2075.76 ,0.0034 ,22602787,-0.0490 ,14474045,0.0004 
2018-12-10,2053.79 ,-0.0106 ,23851961,0.0553 ,14479518,0.0004 
2018-12-11,2052.97 ,-0.0004 ,23272354,-0.0243 ,14482864,0.0002 
2018-12-12,2082.57 ,0.0144 ,22999376,-0.0117 ,14486122,0.0002 
2018-12-13,2095.55 ,0.0062 ,23143067,0.0062 ,14489408,0.0002 
2018-12-14,2069.38 ,-0.0125 ,22566234,-0.0249 ,14494187,0.0003 
2018-12-17,2071.09 ,0.0008 ,23170726,0.0268 ,14499093,0.0003 
2018-12-18,2062.11 ,-0.0043 ,22996368,-0.0075 ,14502814,0.0003 
2018-12-19,2078.84 ,0.0081 ,22997001,0.0000 ,14512278,0.0007 
2018-12-20,2060.12 ,-0.0090 ,23241567,0.0106 ,14509609,-0.0002 
2018-12-21,2061.49 ,0.0007 ,23118743,-0.0053 ,14514600,0.0003 
2018-12-24,2055.01 ,-0.0031 ,23233288,0.0050 ,14518839,0.0003 
2018-12-25,2055.01 ,0.0000 ,23233288,0.0000 ,14518839,0.0000 
2018-12-26,2028.01 ,-0.0131 ,24343258,0.0478 ,14522074,0.0002 
2018-12-27,2028.44 ,0.0002 ,24901409,0.0229 ,14525032,0.0002 
2018-12-28,2041.04 ,0.0062 ,25282922,0.0153 ,14529010,0.0003 
2018-12-31,2041.04 ,0.0000 ,24849598,-0.0171 ,14533714,0.0003 
2019-01-01,2041.04 ,0.0000 ,24849598,0.0000 ,14533714,0.0000 
2019-01-02,2010.00 ,-0.0152 ,26355670,0.0606 ,14535622,0.0001 
2019-01-03,1993.70 ,-0.0081 ,26017070,-0.0128 ,14538524,0.0002 
2019-01-04,2010.25 ,0.0083 ,24538338,-0.0568 ,14542593,0.0003 
2019-01-07,2037.10 ,0.0134 ,23774368,-0.0311 ,14547264,0.0003 
2019-01-08,2025.27 ,-0.0058 ,23521380,-0.0106 ,14550260,0.0002 
2019-01-09,2064.71 ,0.0195 ,23084945,-0.0186 ,14553602,0.0002 
2019-01-10,2063.28 ,-0.0007 ,23797701,0.0309 ,14558322,0.0003 
2019-01-11,2075.57 ,0.0060 ,23113543,-0.0287 ,14563643,0.0004 
2019-01-14,2064.52 ,-0.0053 ,23368268,0.0110 ,14569740,0.0004 
2019-01-15,2097.18 ,0.0158 ,23801893,0.0186 ,14574349,0.0003 
2019-01-16,2106.10 ,0.0043 ,23047825,-0.0317 ,14578417,0.0003 
2019-01-17,2107.06 ,0.0005 ,26075315,0.1314 ,14582362,0.0003 
2019-01-18,2124.28 ,0.0082 ,25871362,-0.0078 ,14588282,0.0004 
2019-01-21,2124.61 ,0.0002 ,25713068,-0.0061 ,14596618,0.0006 
2019-01-22,2117.77 ,-0.0032 ,23883330,-0.0712 ,14600678,0.0003 
2019-01-23,2127.78 ,0.0047 ,23672605,-0.0088 ,14604889,0.0003 
2019-01-24,2145.03 ,0.0081 ,23751331,0.0033 ,14609188,0.0003 
2019-01-25,2177.73 ,0.0152 ,23513084,-0.0100 ,14615989,0.0005 
2019-01-28,2177.30 ,-0.0002 ,24268633,0.0321 ,14621894,0.0004 
2019-01-29,2183.36 ,0.0028 ,30145033,0.2421 ,14631570,0.0007 
2019-01-30,2206.20 ,0.0105 ,28890543,-0.0416 ,14637810,0.0004 
2019-01-31,2204.85 ,-0.0006 ,28208285,-0.0236 ,14645193,0.0005 
2019-02-01,2203.46 ,-0.0006 ,25181633,-0.1073 ,14652394,0.0005 
2019-02-04,2203.46 ,0.0000 ,25181633,0.0000 ,14652394,0.0000 
2019-02-05,2203.46 ,0.0000 ,25181633,0.0000 ,14652394,0.0000 
2019-02-06,2203.46 ,0.0000 ,25181633,0.0000 ,14652394,0.0000 
2019-02-07,2203.42 ,-0.0000 ,26662636,0.0588 ,14669656,0.0012 
2019-02-08,2177.05 ,-0.0120 ,25029838,-0.0612 ,14677987,0.0006 
2019-02-11,2180.73 ,0.0017 ,26186841,0.0462 ,14699227,0.0014 
2019-02-12,2190.47 ,0.0045 ,24947346,-0.0473 ,14705156,0.0004 
2019-02-13,2201.48 ,0.0050 ,24898682,-0.0020 ,14711131,0.0004 
2019-02-14,2225.85 ,0.0111 ,24515903,-0.0154 ,14717102,0.0004 
2019-02-15,2196.09 ,-0.0134 ,24357628,-0.0065 ,14723593,0.0004 
2019-02-18,2210.89 ,0.0067 ,24561408,0.0084 ,14732698,0.0006 
2019-02-19,2205.63 ,-0.0024 ,24284431,-0.0113 ,14738129,0.0004 
2019-02-20,2229.76 ,0.0109 ,25084544,0.0329 ,14743824,0.0004 
2019-02-21,2228.66 ,-0.0005 ,24524065,-0.0223 ,14750591,0.0005 
2019-02-22,2230.50 ,0.0008 ,24567119,0.0018 ,14756264,0.0004 
2019-02-25,2232.56 ,0.0009 ,24925256,0.0146 ,14771168,0.0010 
2019-02-26,2226.60 ,-0.0027 ,25644767,0.0289 ,14778061,0.0005 
2019-02-27,2234.79 ,0.0037 ,25643604,-0.0000 ,14783993,0.0004 
2019-02-28,2195.44 ,-0.0176 ,25500047,-0.0056 ,14790586,0.0004 
2019-03-01,2195.44 ,0.0000 ,25500047,0.0000 ,14790586,0.0000 
2019-03-04,2190.66 ,-0.0022 ,26152332,0.0256 ,14798671,0.0005 
2019-03-05,2179.23 ,-0.0052 ,25019538,-0.0433 ,14804266,0.0004 
2019-03-06,2175.60 ,-0.0017 ,24792269,-0.0091 ,14809443,0.0003 
2019-03-07,2165.79 ,-0.0045 ,24779570,-0.0005 ,14814672,0.0004 
2019-03-08,2137.44 ,-0.0131 ,24504850,-0.0111 ,14821550,0.0005 
2019-03-11,2138.10 ,0.0003 ,24991466,0.0199 ,14830062,0.0006 
2019-03-12,2157.18 ,0.0089 ,24120857,-0.0348 ,14835249,0.0003 
2019-03-13,2148.41 ,-0.0041 ,24809307,0.0285 ,14839819,0.0003 
2019-03-14,2155.68 ,0.0034 ,24799283,-0.0004 ,14844295,0.0003 
2019-03-15,2176.11 ,0.0095 ,24031004,-0.0310 ,14850658,0.0004 
2019-03-18,2179.49 ,0.0016 ,24389824,0.0149 ,14858660,0.0005 
2019-03-19,2177.62 ,-0.0009 ,24380814,-0.0004 ,14863482,0.0003 
2019-03-20,2177.10 ,-0.0002 ,24829217,0.0184 ,14868622,0.0003 
2019-03-21,2184.88 ,0.0036 ,24463895,-0.0147 ,14874732,0.0004 
2019-03-22,2186.95 ,0.0009 ,25296123,0.0340 ,14880858,0.0004 
2019-03-25,2144.86 ,-0.0192 ,26700419,0.0555 ,14890278,0.0006 
2019-03-26,2148.80 ,0.0018 ,26015469,-0.0257 ,14899731,0.0006 
2019-03-27,2145.62 ,-0.0015 ,26550166,0.0206 ,14909746,0.0007 
2019-03-28,2128.10 ,-0.0082 ,25606172,-0.0356 ,14918573,0.0006 
2019-03-29,2140.67 ,0.0059 ,24960471,-0.0252 ,14929709,0.0007 
2019-04-01,2168.28 ,0.0129 ,28050127,0.1238 ,14941262,0.0008 
2019-04-02,2177.18 ,0.0041 ,25305760,-0.0978 ,14950186,0.0006 
2019-04-03,2203.27 ,0.0120 ,25034082,-0.0107 ,14954091,0.0003 
2019-04-04,2206.53 ,0.0015 ,24198382,-0.0334 ,14960138,0.0004 
2019-04-05,2209.61 ,0.0014 ,24675043,0.0197 ,14968346,0.0005 
2019-04-08,2210.60 ,0.0004 ,24765837,0.0037 ,14978186,0.0007 
2019-04-09,2213.56 ,0.0013 ,24761478,-0.0002 ,14983781,0.0004 
2019-04-10,2224.39 ,0.0049 ,25330006,0.0230 ,14990586,0.0005 
2019-04-11,2224.44 ,0.0000 ,25963128,0.0250 ,14996618,0.0004 
2019-04-12,2233.45 ,0.0041 ,25768969,-0.0075 ,15004238,0.0005 
2019-04-15,2242.88 ,0.0042 ,26547852,0.0302 ,15016564,0.0008 
2019-04-16,2248.63 ,0.0026 ,25969529,-0.0218 ,15022600,0.0004 
2019-04-17,2245.89 ,-0.0012 ,26510266,0.0208 ,15029007,0.0004 
2019-04-18,2213.77 ,-0.0143 ,27192271,0.0257 ,15035258,0.0004 
2019-04-19,2216.15 ,0.0011 ,26321294,-0.0320 ,15045682,0.0007 
2019-04-22,2216.65 ,0.0002 ,26799692,0.0182 ,15056754,0.0007 
2019-04-23,2220.51 ,0.0017 ,27172335,0.0139 ,15064275,0.0005 
2019-04-24,2201.03 ,-0.0088 ,26026952,-0.0422 ,15071046,0.0004 
2019-04-25,2190.50 ,-0.0048 ,26505865,0.0184 ,15077705,0.0004 
2019-04-26,2179.31 ,-0.0051 ,26213253,-0.0110 ,15085831,0.0005 
2019-04-29,2216.43 ,0.0170 ,27012709,0.0305 ,15096272,0.0007 
2019-04-30,2203.59 ,-0.0058 ,25807040,-0.0446 ,15103109,0.0005 
2019-05-01,2203.59 ,0.0000 ,25807040,0.0000 ,15103109,0.0000 
2019-05-02,2212.75 ,0.0042 ,28748726,0.1140 ,15108017,0.0003 
2019-05-03,2196.32 ,-0.0074 ,26467228,-0.0794 ,15115800,0.0005 
2019-05-06,2196.32 ,0.0000 ,26467228,0.0000 ,15115800,0.0000 
2019-05-07,2176.99 ,-0.0088 ,26889535,0.0160 ,15124361,0.0006 
2019-05-08,2168.01 ,-0.0041 ,25881652,-0.0375 ,15128632,0.0003 
2019-05-09,2102.01 ,-0.0304 ,26374576,0.0190 ,15133043,0.0003 
2019-05-10,2108.04 ,0.0029 ,26768238,0.0149 ,15139648,0.0004 
