측정일시,측정소명,초미세먼지(㎍/㎥),오존(ppm)
202003301500 ,마포구,31,0.037
202003301500 ,동대문구,20,0.04
202003301500 ,도봉구,26,0.04
202003301500 ,성북구,23,0.039
202003301500 ,광진구,29,0.033
202003301500 ,중랑구,28,0.033
202003301500 ,노원구,28,0.032
202003301500 ,강북구,28,0.04
202003301500 ,성동구,26,0.033
202003301500 ,양천구,37,0.041
202003301500 ,구로구,35,0.057
202003301500 ,동작구,40,0.04
202003301500 ,강서구,31,0.045
202003301500 ,금천구,29,0.043
202003301500 ,영등포구,31,0.041
202003301500 ,관악구,34,0.043
202003301500 ,송파구,28,0.036
202003301500 ,강남구,0,0
202003301500 ,서초구,40,0.046
202003301500 ,강동구,26,0.034
202003301400 ,중구,37,0.036
202003301400 ,종로구,28,0.034
202003301400 ,용산구,26,0.039
202003301400 ,은평구,32,0.044
202003301400 ,마포구,26,0.037
202003301400 ,서대문구,26,0.044
202003301400 ,성동구,0,0
202003301400 ,동대문구,23,0.036
202003301400 ,중랑구,23,0.03
202003301400 ,노원구,24,0.029
202003301400 ,광진구,32,0.028
202003301400 ,성북구,23,0.034
202003301400 ,도봉구,28,0.034
202003301400 ,강북구,30,0.035
202003301400 ,영등포구,26,0.035
202003301400 ,동작구,29,0.035
202003301400 ,금천구,26,0.041
202003301400 ,구로구,35,0.05
202003301400 ,관악구,28,0.039
202003301400 ,양천구,30,0.037
202003301400 ,강서구,26,0.041
202003301400 ,송파구,28,0.029
202003301400 ,서초구,35,0.044
202003301400 ,강동구,20,0.031
202003301400 ,강남구,32,0.037
202003301300 ,중구,38,0.031
202003301300 ,용산구,26,0.035
202003301300 ,종로구,30,0.029
202003301300 ,마포구,28,0.033
202003301300 ,은평구,36,0.036
202003301300 ,서대문구,27,0.038
202003301300 ,성북구,24,0.028
202003301300 ,중랑구,22,0.031
202003301300 ,강북구,36,0.03
202003301300 ,광진구,0,0
202003301300 ,노원구,20,0.03
202003301300 ,동대문구,27,0.031
202003301300 ,도봉구,28,0.031
202003301300 ,성동구,0,0
202003301300 ,관악구,29,0.035
202003301300 ,금천구,23,0.035
202003301300 ,동작구,33,0.031
202003301300 ,구로구,29,0.044
202003301300 ,양천구,31,0.036
202003301300 ,강서구,24,0.041
202003301300 ,영등포구,29,0.036
202003301300 ,강남구,34,0.031
202003301300 ,송파구,24,0.03
202003301300 ,서초구,40,0.038
202003301300 ,강동구,29,0.034
202003301200 ,용산구,26,0.032
202003301200 ,중구,35,0.025
202003301200 ,종로구,32,0.024
202003301200 ,은평구,39,0.031
202003301200 ,서대문구,40,0.031
202003301200 ,마포구,28,0.03
202003301200 ,노원구,20,0.029
202003301200 ,도봉구,25,0.032
202003301200 ,성동구,33,0.035
202003301200 ,강북구,30,0.03
202003301200 ,중랑구,24,0.03
202003301200 ,성북구,29,0.027
202003301200 ,광진구,0,0
202003301200 ,동대문구,26,0.029
202003301200 ,금천구,24,0.031
202003301200 ,동작구,31,0.031
202003301200 ,구로구,33,0.042
202003301200 ,양천구,32,0.033
202003301200 ,강서구,22,0.037
202003301200 ,영등포구,28,0.034
202003301200 ,관악구,29,0.033
202003301200 ,강동구,30,0.024
202003301200 ,강남구,34,0.028
202003301200 ,서초구,43,0.031
202003301200 ,송파구,21,0.033
202003301100 ,중구,37,0.023
202003301100 ,용산구,34,0.025
202003301100 ,종로구,38,0.02
202003301100 ,은평구,40,0.024
202003301100 ,마포구,33,0.024
202003301100 ,서대문구,34,0.031
202003301100 ,도봉구,34,0.031
202003301100 ,동대문구,33,0.024
202003301100 ,광진구,0,0
202003301100 ,노원구,32,0.031
202003301100 ,성북구,30,0.02
202003301100 ,중랑구,32,0.027
202003301100 ,강북구,34,0.03
202003301100 ,성동구,38,0.031
202003301100 ,양천구,30,0.032
202003301100 ,영등포구,31,0.032
202003301100 ,금천구,30,0.028
202003301100 ,관악구,32,0.031
202003301100 ,강서구,24,0.039
202003301100 ,동작구,39,0.03
202003301100 ,구로구,37,0.04
202003301100 ,강남구,37,0.026
202003301100 ,송파구,33,0.03
202003301100 ,서초구,44,0.026
202003301100 ,강동구,31,0.019
202003301000 ,종로구,33,0.012
202003301000 ,용산구,31,0.017
202003301000 ,중구,33,0.026
202003301000 ,은평구,36,0.02
202003301000 ,서대문구,42,0.022
202003301000 ,마포구,33,0.019
202003301000 ,도봉구,34,0.018
202003301000 ,성북구,36,0.012
202003301000 ,노원구,31,0.023
202003301000 ,동대문구,31,0.012
202003301000 ,성동구,33,0.022
202003301000 ,광진구,31,0.016
202003301000 ,중랑구,31,0.014
202003301000 ,강북구,35,0.019
202003301000 ,영등포구,26,0.025
202003301000 ,구로구,35,0.034
202003301000 ,강서구,25,0.031
202003301000 ,양천구,27,0.031
202003301000 ,동작구,37,0.026
202003301000 ,금천구,30,0.026
202003301000 ,관악구,26,0.028
202003301000 ,강동구,29,0.011
202003301000 ,서초구,44,0.02
202003301000 ,강남구,34,0.011
202003301000 ,송파구,37,0.023
202003300900 ,용산구,32,0.011
202003300900 ,종로구,31,0.009
202003300900 ,중구,35,0.022
202003300900 ,은평구,34,0.021
202003300900 ,마포구,32,0.011
202003300900 ,서대문구,35,0.012
202003300900 ,성북구,32,0.008
202003300900 ,성동구,31,0.014
202003300900 ,광진구,31,0.005
202003300900 ,동대문구,24,0.008
202003300900 ,강북구,25,0.015
202003300900 ,도봉구,34,0.008
202003300900 ,중랑구,28,0.007
202003300900 ,노원구,25,0.01
202003300900 ,동작구,36,0.018
202003300900 ,양천구,24,0.021
202003300900 ,관악구,23,0.022
202003300900 ,금천구,29,0.016
202003300900 ,영등포구,29,0.016
202003300900 ,강서구,22,0.018
202003300900 ,구로구,35,0.027
202003300900 ,강동구,25,0.007
202003300900 ,강남구,33,0.006
202003300900 ,송파구,33,0.01
202003300900 ,서초구,41,0.02
202003300800 ,용산구,27,0.007
202003300800 ,중구,34,0.005
202003300800 ,종로구,30,0.005
202003300800 ,서대문구,37,0.006
202003300800 ,마포구,31,0.004
202003300800 ,은평구,29,0.007
202003300800 ,강북구,23,0.012
202003300800 ,성북구,27,0.005
202003300800 ,노원구,26,0.005
202003300800 ,광진구,30,0.003
202003300800 ,중랑구,29,0.004
202003300800 ,동대문구,21,0.004
202003300800 ,도봉구,31,0.006
202003300800 ,성동구,25,0.005
202003300800 ,동작구,32,0.008
202003300800 ,금천구,29,0.004
202003300800 ,강서구,27,0.007
202003300800 ,양천구,29,0.008
202003300800 ,관악구,22,0.008
202003300800 ,영등포구,29,0.005
202003300800 ,구로구,34,0.011
202003300800 ,강동구,24,0.004
202003300800 ,강남구,29,0.003
202003300800 ,서초구,38,0.012
202003300800 ,송파구,28,0.004
202003300700 ,종로구,33,0.004
202003300700 ,용산구,23,0.005
202003300700 ,중구,35,0.003
202003300700 ,마포구,35,0.003
202003300700 ,서대문구,33,0.006
202003300700 ,은평구,30,0.009
202003300700 ,성북구,27,0.003
202003300700 ,노원구,30,0.003
202003300700 ,광진구,29,0.001
202003300700 ,성동구,27,0.002
202003300700 ,강북구,27,0.01
202003300700 ,도봉구,25,0.004
202003300700 ,중랑구,30,0.004
202003300700 ,동대문구,24,0.002
202003300700 ,강서구,28,0.003
202003300700 ,관악구,21,0.006
202003300700 ,구로구,30,0.009
202003300700 ,동작구,36,0.009
202003300700 ,양천구,36,0.004
202003300700 ,금천구,32,0.004
202003300700 ,영등포구,31,0.003
202003300700 ,송파구,27,0.002
202003300700 ,강동구,26,0.002
202003300700 ,강남구,28,0.002
202003300700 ,서초구,37,0.01
202003300600 ,중구,35,0.004
202003300600 ,용산구,23,0.015
202003300600 ,종로구,31,0.01
202003300600 ,서대문구,35,0.007
202003300600 ,은평구,33,0.013
202003300600 ,마포구,33,0.006
202003300600 ,성동구,27,0.016
202003300600 ,도봉구,27,0.008
202003300600 ,중랑구,28,0.003
202003300600 ,성북구,25,0.003
202003300600 ,동대문구,25,0.01
202003300600 ,광진구,26,0.002
202003300600 ,노원구,28,0.004
202003300600 ,강북구,25,0.012
202003300600 ,강서구,27,0.007
202003300600 ,동작구,32,0.01
202003300600 ,영등포구,27,0.005
202003300600 ,구로구,32,0.011
202003300600 ,관악구,23,0.014
202003300600 ,양천구,33,0.009
202003300600 ,금천구,29,0.008
202003300600 ,송파구,25,0.006
202003300600 ,강남구,30,0.007
202003300600 ,서초구,35,0.016
202003300600 ,강동구,26,0.002
202003300500 ,용산구,25,0.017
202003300500 ,종로구,29,0.012
202003300500 ,중구,34,0.01
202003300500 ,서대문구,32,0.011
202003300500 ,마포구,29,0.005
202003300500 ,은평구,27,0.01
202003300500 ,성북구,25,0.008
202003300500 ,광진구,27,0.009
202003300500 ,성동구,29,0.026
202003300500 ,동대문구,25,0.012
202003300500 ,노원구,30,0.008
202003300500 ,중랑구,25,0.007
202003300500 ,도봉구,26,0.015
202003300500 ,강북구,25,0.016
202003300500 ,관악구,25,0.02
202003300500 ,금천구,30,0.014
202003300500 ,강서구,23,0.012
202003300500 ,영등포구,26,0.016
202003300500 ,양천구,29,0.016
202003300500 ,동작구,35,0.016
202003300500 ,구로구,28,0.03
202003300500 ,송파구,24,0.005
202003300500 ,강남구,34,0.022
202003300500 ,강동구,27,0.004
202003300500 ,서초구,35,0.026
202003300400 ,중구,36,0.009
202003300400 ,용산구,24,0.02
202003300400 ,종로구,29,0.009
202003300400 ,마포구,27,0.005
202003300400 ,서대문구,30,0.009
202003300400 ,은평구,22,0.008
202003300400 ,중랑구,23,0.01
202003300400 ,강북구,25,0.019
202003300400 ,도봉구,27,0.015
202003300400 ,성북구,24,0.01
202003300400 ,광진구,27,0.006
202003300400 ,노원구,27,0.009
202003300400 ,성동구,27,0.017
202003300400 ,동대문구,24,0.009
202003300400 ,구로구,32,0.03
202003300400 ,강서구,23,0.021
202003300400 ,양천구,27,0.022
202003300400 ,영등포구,26,0.024
202003300400 ,금천구,30,0.019
202003300400 ,관악구,24,0.022
202003300400 ,동작구,33,0.019
202003300400 ,서초구,39,0.027
202003300400 ,강동구,27,0.007
202003300400 ,강남구,30,0.018
202003300400 ,송파구,22,0.006
202003300300 ,종로구,26,0.01
202003300300 ,중구,31,0.009
202003300300 ,용산구,21,0.013
202003300300 ,마포구,32,0.011
202003300300 ,서대문구,27,0.009
202003300300 ,은평구,22,0.017
202003300300 ,동대문구,23,0.007
202003300300 ,중랑구,23,0.014
202003300300 ,광진구,26,0.004
202003300300 ,도봉구,21,0.015
202003300300 ,노원구,27,0.014
202003300300 ,강북구,24,0.02
202003300300 ,성동구,22,0.011
202003300300 ,성북구,23,0.006
202003300300 ,양천구,32,0.021
202003300300 ,영등포구,29,0.021
202003300300 ,금천구,30,0.017
202003300300 ,동작구,30,0.012
202003300300 ,관악구,24,0.018
202003300300 ,강서구,27,0.018
202003300300 ,구로구,32,0.028
202003300300 ,송파구,21,0.006
202003300300 ,강동구,27,0.006
202003300300 ,서초구,34,0.016
202003300300 ,강남구,27,0.015
202003300200 ,종로구,23,0.014
202003300200 ,용산구,20,0.014
202003300200 ,중구,27,0.006
202003300200 ,마포구,28,0.011
202003300200 ,서대문구,24,0.017
202003300200 ,은평구,21,0.03
202003300200 ,성동구,23,0.018
202003300200 ,광진구,26,0.007
202003300200 ,강북구,23,0.022
202003300200 ,성북구,22,0.005
202003300200 ,동대문구,20,0.004
202003300200 ,중랑구,23,0.013
202003300200 ,도봉구,22,0.03
202003300200 ,노원구,25,0.013
202003300200 ,강서구,27,0.012
202003300200 ,구로구,36,0.018
202003300200 ,양천구,34,0.012
202003300200 ,영등포구,29,0.014
202003300200 ,금천구,26,0.01
202003300200 ,관악구,20,0.006
202003300200 ,동작구,27,0.019
202003300200 ,송파구,21,0.007
202003300200 ,강동구,26,0.003
202003300200 ,강남구,25,0.027
202003300200 ,서초구,27,0.027
202003300100 ,용산구,21,0.018
202003300100 ,중구,31,0.007
202003300100 ,종로구,26,0.01
202003300100 ,은평구,23,0.037
202003300100 ,마포구,27,0.007
202003300100 ,서대문구,29,0.027
202003300100 ,광진구,36,0.01
202003300100 ,중랑구,22,0.019
202003300100 ,노원구,27,0.013
202003300100 ,동대문구,19,0.007
202003300100 ,성북구,23,0.006
202003300100 ,강북구,25,0.026
202003300100 ,도봉구,27,0.035
202003300100 ,성동구,21,0.019
202003300100 ,양천구,31,0.013
202003300100 ,관악구,21,0.013
202003300100 ,영등포구,25,0.009
202003300100 ,금천구,25,0.006
202003300100 ,동작구,27,0.012
202003300100 ,구로구,27,0.014
202003300100 ,강서구,25,0.015
202003300100 ,송파구,21,0.007
202003300100 ,강남구,28,0.027
202003300100 ,서초구,26,0.028
202003300100 ,강동구,28,0.014
202003300000 ,종로구,25,0.016
202003300000 ,중구,26,0.011
202003300000 ,용산구,17,0.027
202003300000 ,은평구,20,0.03
202003300000 ,서대문구,26,0.018
202003300000 ,마포구,23,0.008
202003300000 ,광진구,23,0.024
202003300000 ,노원구,25,0.012
202003300000 ,성북구,23,0.022
202003300000 ,도봉구,25,0.036
202003300000 ,동대문구,18,0.02
202003300000 ,성동구,19,0.03
202003300000 ,강북구,22,0.029
202003300000 ,중랑구,22,0.023
202003300000 ,동작구,26,0.016
202003300000 ,강서구,21,0.014
202003300000 ,영등포구,21,0.019
202003300000 ,금천구,27,0.01
202003300000 ,구로구,24,0.023
202003300000 ,양천구,26,0.012
202003300000 ,관악구,21,0.019
202003300000 ,서초구,24,0.027
202003300000 ,강남구,23,0.029
202003300000 ,송파구,24,0.014
202003300000 ,강동구,22,0.019
202003292300 ,용산구,20,0.028
202003292300 ,중구,26,0.025
202003292300 ,종로구,29,0.02
202003292300 ,서대문구,27,0.015
202003292300 ,은평구,23,0.022
202003292300 ,마포구,25,0.023
202003292300 ,성북구,23,0.021
202003292300 ,강북구,26,0.03
202003292300 ,광진구,21,0.031
202003292300 ,동대문구,19,0.027
202003292300 ,중랑구,22,0.025
202003292300 ,도봉구,20,0.032
202003292300 ,성동구,21,0.035
202003292300 ,노원구,23,0.014
202003292300 ,관악구,19,0.019
202003292300 ,동작구,28,0.023
202003292300 ,양천구,22,0.026
202003292300 ,영등포구,21,0.033
202003292300 ,금천구,27,0.017
202003292300 ,구로구,24,0.03
202003292300 ,강서구,20,0.035
202003292300 ,강남구,25,0.035
202003292300 ,강동구,21,0.028
202003292300 ,서초구,22,0.035
202003292300 ,송파구,23,0.021
202003292200 ,종로구,19,0.031
202003292200 ,중구,22,0.032
202003292200 ,용산구,17,0.032
202003292200 ,서대문구,24,0.03
202003292200 ,은평구,27,0.016
202003292200 ,마포구,22,0.025
202003292200 ,도봉구,24,0.046
202003292200 ,성북구,25,0.028
202003292200 ,강북구,24,0.032
202003292200 ,성동구,19,0.043
202003292200 ,노원구,23,0.011
202003292200 ,광진구,21,0.034
202003292200 ,동대문구,15,0.034
202003292200 ,중랑구,22,0.026
202003292200 ,강서구,20,0.037
202003292200 ,영등포구,18,0.041
202003292200 ,관악구,14,0.036
202003292200 ,동작구,29,0.026
202003292200 ,금천구,31,0.02
202003292200 ,양천구,20,0.036
202003292200 ,구로구,21,0.05
202003292200 ,강남구,23,0.04
202003292200 ,서초구,22,0.043
202003292200 ,강동구,20,0.036
202003292200 ,송파구,19,0.028
202003292100 ,중구,25,0.037
202003292100 ,용산구,21,0.033
202003292100 ,종로구,21,0.035
202003292100 ,마포구,23,0.027
202003292100 ,은평구,25,0.04
202003292100 ,서대문구,22,0.04
202003292100 ,도봉구,16,0.046
202003292100 ,동대문구,17,0.039
202003292100 ,성동구,19,0.041
202003292100 ,광진구,24,0.034
202003292100 ,강북구,22,0.039
202003292100 ,성북구,22,0.034
202003292100 ,노원구,22,0.033
202003292100 ,중랑구,23,0.033
202003292100 ,양천구,22,0.035
202003292100 ,강서구,20,0.037
202003292100 ,동작구,27,0.03
202003292100 ,관악구,17,0.035
202003292100 ,구로구,21,0.049
202003292100 ,영등포구,19,0.043
202003292100 ,금천구,27,0.029
202003292100 ,송파구,19,0.036
202003292100 ,강동구,21,0.037
202003292100 ,서초구,26,0.049
202003292100 ,강남구,24,0.041
202003292000 ,종로구,21,0.033
202003292000 ,용산구,16,0.044
202003292000 ,중구,22,0.037
202003292000 ,은평구,23,0.044
202003292000 ,마포구,18,0.037
202003292000 ,서대문구,25,0.043
202003292000 ,강북구,19,0.043
202003292000 ,성북구,22,0.043
202003292000 ,성동구,19,0.046
202003292000 ,광진구,26,0.036
202003292000 ,노원구,21,0.037
202003292000 ,동대문구,15,0.039
202003292000 ,중랑구,20,0.036
202003292000 ,도봉구,16,0.049
202003292000 ,금천구,25,0.031
202003292000 ,동작구,25,0.031
202003292000 ,영등포구,18,0.043
202003292000 ,관악구,16,0.036
202003292000 ,강서구,19,0.041
202003292000 ,양천구,21,0.036
202003292000 ,구로구,22,0.052
202003292000 ,서초구,26,0.05
202003292000 ,송파구,19,0.035
202003292000 ,강남구,23,0.042
202003292000 ,강동구,21,0.039
202003291900 ,종로구,21,0.036
202003291900 ,중구,26,0.04
202003291900 ,용산구,20,0.047
202003291900 ,은평구,22,0.049
202003291900 ,마포구,21,0.037
202003291900 ,서대문구,21,0.048
202003291900 ,성북구,26,0.042
202003291900 ,중랑구,25,0.038
202003291900 ,광진구,24,0.037
202003291900 ,동대문구,17,0.043
202003291900 ,성동구,24,0.047
202003291900 ,노원구,25,0.037
202003291900 ,강북구,26,0.043
202003291900 ,도봉구,19,0.049
202003291900 ,구로구,25,0.051
202003291900 ,영등포구,22,0.042
202003291900 ,양천구,24,0.035
202003291900 ,금천구,24,0.034
202003291900 ,동작구,29,0.032
