date,usd,usd_rate
2015-12-30,1177.51,0.0051
2015-12-31,1175.95,-0.0013
2016-01-01,1175.45,-0.0004
2016-01-04,1190.35,0.0127
2016-01-05,1190.81,0.0004
2016-01-06,1200.52,0.0082
2016-01-07,1197.29,-0.0027
2016-01-08,1207.94,0.0089
2016-01-11,1204.76,-0.0026
2016-01-12,1210.33,0.0046
2016-01-13,1210.24,-0.0001
2016-01-14,1207.74,-0.0021
2016-01-15,1214.81,0.0059
2016-01-18,1211.57,-0.0027
2016-01-19,1207.49,-0.0034
2016-01-20,1209.25,0.0015
2016-01-21,1203.76,-0.0045
2016-01-22,1197.57,-0.0051
2016-01-25,1199.7,0.0018
2016-01-26,1198.2,-0.0013
2016-01-27,1208.79,0.0088
2016-01-28,1207.74,-0.0009
2016-01-29,1208.11,0.0003
2016-02-01,1202.79,-0.0044
2016-02-02,1212.48,0.0081
2016-02-03,1201.14,-0.0094
2016-02-04,1191.94,-0.0077
2016-02-05,1206.35,0.0121
2016-02-08,1204.05,-0.0019
2016-02-09,1198.7,-0.0044
2016-02-10,1189.05,-0.0081
2016-02-11,1200.65,0.0098
2016-02-12,1207,0.0053
2016-02-15,1214.74,0.0064
2016-02-16,1218.91,0.0034
2016-02-17,1224.24,0.0044
2016-02-18,1228.94,0.0038
2016-02-19,1233.87,0.004
2016-02-22,1224.44,-0.0076
2016-02-23,1232.04,0.0062
2016-02-24,1232.71,0.0005
2016-02-25,1235.2,0.002
2016-02-26,1243.13,0.0064
2016-02-29,1238.24,-0.0039
2016-03-01,1229.35,-0.0072
2016-03-02,1225.1,-0.0035
2016-03-03,1212.07,-0.0106
2016-03-04,1198.5,-0.0112
2016-03-07,1199.89,0.0012
2016-03-08,1210.24,0.0086
2016-03-09,1209.85,-0.0003
2016-03-10,1205.44,-0.0036
2016-03-11,1187.9,-0.0146
2016-03-14,1189.05,0.001
2016-03-15,1194.94,0.005
2016-03-16,1178.94,-0.0134
2016-03-17,1154.94,-0.0204
2016-03-18,1164.3,0.0081
2016-03-21,1161.3,-0.0026
2016-03-22,1157.27,-0.0035
2016-03-23,1168.85,0.01
2016-03-24,1168.55,-0.0003
2016-03-25,1169.05,0.0004
2016-03-28,1165.99,-0.0026
2016-03-29,1155.74,-0.0088
2016-03-30,1143.85,-0.0103
2016-03-31,1144.97,0.001
2016-04-01,1147.89,0.0026
2016-04-04,1152.16,0.0037
2016-04-05,1160.81,0.0075
2016-04-06,1155.84,-0.0043
2016-04-07,1160.8,0.0043
2016-04-08,1151.64,-0.0079
2016-04-11,1142.64,-0.0078
2016-04-12,1143.89,0.0011
2016-04-13,1146.24,0.0021
2016-04-14,1153.74,0.0065
2016-04-15,1146.99,-0.0059
2016-04-18,1144.28,-0.0024
2016-04-19,1128.99,-0.0134
2016-04-20,1133.74,0.0042
2016-04-21,1141.39,0.0067
2016-04-22,1149.99,0.0075
2016-04-25,1151.21,0.0011
2016-04-26,1147.9,-0.0029
2016-04-27,1149.01,0.001
2016-04-28,1137.6,-0.0099
2016-04-29,1144.83,0.0064
2016-05-02,1137.1,-0.0068
2016-05-03,1151.89,0.013
2016-05-04,1167.1,0.0132
2016-05-05,1167.89,0.0007
2016-05-06,1169.3,0.0012
2016-05-09,1175.6,0.0054
2016-05-10,1170.94,-0.004
2016-05-11,1165.55,-0.0046
2016-05-12,1170.35,0.0041
2016-05-13,1176.8,0.0055
2016-05-16,1178.2,0.0012
2016-05-17,1177.24,-0.0008
2016-05-18,1189.55,0.0105
2016-05-19,1187.48,-0.0017
2016-05-20,1186.2,-0.0011
2016-05-23,1183.24,-0.0025
2016-05-24,1188.24,0.0042
2016-05-25,1181.85,-0.0054
2016-05-26,1180.05,-0.0015
2016-05-27,1186.25,0.0053
2016-05-30,1193.39,0.006
2016-05-31,1189.74,-0.0031
2016-06-01,1192.37,0.0022
2016-06-02,1186.81,-0.0047
2016-06-03,1163.55,-0.0196
2016-06-06,1162.99,-0.0005
2016-06-07,1156.3,-0.0058
2016-06-08,1154.25,-0.0018
2016-06-09,1159.35,0.0044
2016-06-10,1171.53,0.0105
2016-06-13,1172.44,0.0008
2016-06-14,1176.35,0.0033
2016-06-15,1169.14,-0.0061
2016-06-16,1172.65,0.003
2016-06-17,1170.46,-0.0019
2016-06-20,1159.89,-0.009
2016-06-21,1153.55,-0.0055
2016-06-22,1149.28,-0.0037
2016-06-23,1141.75,-0.0066
2016-06-24,1171.95,0.0265
2016-06-27,1180.55,0.0073
2016-06-28,1167.07,-0.0114
2016-06-29,1154.32,-0.0109
2016-06-30,1152.35,-0.0017
2016-07-01,1150,-0.002
2016-07-04,1152.14,0.0019
2016-07-05,1159.05,0.006
2016-07-06,1159.45,0.0003
2016-07-07,1158.25,-0.001
2016-07-08,1149.8,-0.0073
2016-07-11,1150.98,0.001
2016-07-12,1143.64,-0.0064
2016-07-13,1145.87,0.0019
2016-07-14,1132.55,-0.0116
2016-07-15,1138.6,0.0053
2016-07-18,1135.24,-0.003
2016-07-19,1141.29,0.0053
2016-07-20,1143.25,0.0017
2016-07-21,1138.01,-0.0046
2016-07-22,1136.35,-0.0015
2016-07-25,1142.44,0.0054
2016-07-26,1137.8,-0.0041
2016-07-27,1131.63,-0.0054
2016-07-28,1124.6,-0.0062
2016-07-29,1112.24,-0.011
2016-08-01,1108.44,-0.0034
2016-08-02,1111.75,0.003
2016-08-03,1117,0.0047
2016-08-04,1113.94,-0.0027
2016-08-05,1115.27,0.0012
2016-08-08,1107.55,-0.0069
2016-08-09,1103.05,-0.0041
2016-08-10,1096.44,-0.006
2016-08-11,1097.85,0.0013
2016-08-12,1103.49,0.0051
2016-08-15,1097.91,-0.0051
2016-08-16,1095.86,-0.0019
2016-08-17,1108.07,0.0111
2016-08-18,1108.14,0.0001
2016-08-19,1115.57,0.0067
2016-08-22,1123.74,0.0073
2016-08-23,1120.58,-0.0028
2016-08-24,1121.39,0.0007
2016-08-25,1115.82,-0.005
2016-08-26,1122.51,0.006
2016-08-29,1120.08,-0.0022
2016-08-30,1120.24,0.0001
2016-08-31,1116.3,-0.0035
2016-09-01,1118.09,0.0016
2016-09-02,1116.45,-0.0015
2016-09-05,1104.55,-0.0107
2016-09-06,1094.64,-0.009
2016-09-07,1090.7,-0.0036
2016-09-08,1098.63,0.0073
2016-09-09,1108.73,0.0092
2016-09-12,1107.68,-0.0009
2016-09-13,1128.16,0.0185
2016-09-14,1126.57,-0.0014
2016-09-15,1124.89,-0.0015
2016-09-16,1126.05,0.001
2016-09-19,1119.45,-0.0059
2016-09-20,1117.2,-0.002
2016-09-21,1103.84,-0.012
2016-09-22,1103.34,-0.0005
2016-09-23,1104.01,0.0006
2016-09-26,1108.91,0.0044
2016-09-27,1096.93,-0.0108
2016-09-28,1092.6,-0.0039
2016-09-29,1102.67,0.0092
2016-09-30,1101.91,-0.0007
2016-10-03,1104.13,0.002
2016-10-04,1116.58,0.0113
2016-10-05,1115.02,-0.0014
2016-10-06,1115.36,0.0003
2016-10-07,1115.76,0.0004
2016-10-10,1108.63,-0.0064
2016-10-11,1124.99,0.0148
2016-10-12,1125.51,0.0005
2016-10-13,1129.69,0.0037
2016-10-14,1136.41,0.0059
2016-10-17,1136.56,0.0001
2016-10-18,1125.13,-0.0101
2016-10-19,1120.36,-0.0042
2016-10-20,1131.13,0.0096
2016-10-21,1136.21,0.0045
2016-10-24,1135.6,-0.0005
2016-10-25,1130.23,-0.0047
2016-10-26,1138.76,0.0075
2016-10-27,1147.41,0.0076
2016-10-28,1147.32,-0.0001
2016-10-31,1142.73,-0.004
2016-11-01,1145.85,0.0027
2016-11-02,1145.06,-0.0007
2016-11-03,1144.47,-0.0005
2016-11-04,1141.45,-0.0026
2016-11-07,1141.67,0.0002
2016-11-08,1128.93,-0.0112
2016-11-09,1157.89,0.0257
2016-11-10,1166.39,0.0073
2016-11-11,1165.58,-0.0007
2016-11-14,1168.91,0.0029
2016-11-15,1167.63,-0.0011
2016-11-16,1170.69,0.0026
2016-11-17,1180.02,0.008
2016-11-18,1181.08,0.0009
2016-11-21,1180.19,-0.0008
2016-11-22,1170.08,-0.0086
2016-11-23,1181.89,0.0101
2016-11-24,1182.14,0.0002
2016-11-25,1175.77,-0.0054
2016-11-28,1171.89,-0.0033
2016-11-29,1167.76,-0.0035
2016-11-30,1177.8,0.0086
2016-12-01,1167.73,-0.0085
2016-12-02,1167.32,-0.0004
2016-12-05,1167.15,-0.0001
2016-12-06,1171.54,0.0038
2016-12-07,1158.28,-0.0113
2016-12-08,1162.79,0.0039
2016-12-09,1172.89,0.0087
2016-12-12,1164.73,-0.007
2016-12-13,1164.3,-0.0004
2016-12-14,1179.72,0.0132
2016-12-15,1183.39,0.0031
2016-12-16,1186.58,0.0027
2016-12-19,1188.14,0.0013
2016-12-20,1192.21,0.0034
2016-12-21,1194.19,0.0017
2016-12-22,1205.26,0.0093
2016-12-23,1200.36,-0.0041
2016-12-26,1200.99,0.0005
2016-12-27,1207.67,0.0056
2016-12-28,1211.93,0.0035
2016-12-29,1206.39,-0.0046
2016-12-30,1207.26,0.0007
2017-01-02,1203.93,-0.0028
2017-01-03,1206.82,0.0024
2017-01-04,1196.15,-0.0088
2017-01-05,1182.19,-0.0117
2017-01-06,1202,0.0168
2017-01-09,1203.36,0.0011
2017-01-10,1201.8,-0.0013
2017-01-11,1187.88,-0.0116
2017-01-12,1175.91,-0.0101
2017-01-13,1175,-0.0008
2017-01-16,1183.38,0.0071
2017-01-17,1160.84,-0.019
2017-01-18,1178.38,0.0151
2017-01-19,1175.18,-0.0027
2017-01-20,1175.39,0.0002
2017-01-23,1163.23,-0.0103
2017-01-24,1170.23,0.006
2017-01-25,1162.7,-0.0064
2017-01-26,1172.39,0.0083
2017-01-27,1178.82,0.0055
2017-01-30,1170.71,-0.0069
2017-01-31,1151.65,-0.0163
2017-02-01,1153.71,0.0018
2017-02-02,1144.1,-0.0083
2017-02-03,1138.52,-0.0049
2017-02-06,1134.99,-0.0031
2017-02-07,1143.39,0.0074
2017-02-08,1145.2,0.0016
2017-02-09,1151.02,0.0051
2017-02-10,1146.6,-0.0038
2017-02-13,1149.71,0.0027
2017-02-14,1138.89,-0.0094
2017-02-15,1135.28,-0.0032
2017-02-16,1141.99,0.0059
2017-02-17,1150.78,0.0077
2017-02-20,1145.38,-0.0047
2017-02-21,1142.89,-0.0022
2017-02-22,1138.48,-0.0039
2017-02-23,1133.1,-0.0047
2017-02-24,1130.5,-0.0023
2017-02-27,1134.65,0.0037
2017-02-28,1137.8,0.0028
2017-03-01,1140.23,0.0021
2017-03-02,1150.71,0.0092
2017-03-03,1152.32,0.0014
2017-03-06,1155.15,0.0025
2017-03-07,1150.67,-0.0039
2017-03-08,1155.19,0.0039
2017-03-09,1160.1,0.0043
2017-03-10,1148.81,-0.0097
2017-03-13,1147.99,-0.0007
2017-03-14,1149.97,0.0017
2017-03-15,1128.62,-0.0186
2017-03-16,1128.82,0.0002
2017-03-17,1129.04,0.0002
2017-03-20,1114.52,-0.0129
2017-03-21,1123.03,0.0076
2017-03-22,1117.28,-0.0051
2017-03-23,1122.68,0.0048
2017-03-24,1117.56,-0.0046
2017-03-27,1111.32,-0.0056
2017-03-28,1116.41,0.0046
2017-03-29,1111.47,-0.0044
2017-03-30,1118.6,0.0064
2017-03-31,1117.65,-0.0008
2017-04-03,1117.28,-0.0003
2017-04-04,1125.1,0.007
2017-04-05,1128.28,0.0028
2017-04-06,1131.3,0.0027
2017-04-07,1137.89,0.0058
2017-04-10,1143.47,0.0049
2017-04-11,1145.63,0.0019
2017-04-12,1134.95,-0.0093
2017-04-13,1136.32,0.0012
2017-04-14,1136.45,0.0001
2017-04-17,1133.02,-0.003
2017-04-18,1142.64,0.0085
2017-04-19,1143.69,0.0009
2017-04-20,1138.12,-0.0049
2017-04-21,1134.57,-0.0031
2017-04-24,1134.38,-0.0002
2017-04-25,1128.23,-0.0054
2017-04-26,1133.03,0.0043
2017-04-27,1131.65,-0.0012
2017-04-28,1137.88,0.0055
2017-05-01,1137.6,-0.0002
2017-05-02,1129.2,-0.0074
2017-05-03,1133.95,0.0042
2017-05-04,1135.6,0.0015
2017-05-05,1135.71,0.0001
2017-05-08,1133.69,-0.0018
2017-05-09,1139.15,0.0048
2017-05-10,1132.05,-0.0062
2017-05-11,1124.41,-0.0067
2017-05-12,1123.41,-0.0009
2017-05-15,1118.12,-0.0047
2017-05-16,1116.06,-0.0018
2017-05-17,1123.06,0.0063
2017-05-18,1129.19,0.0055
2017-05-19,1117.62,-0.0102
2017-05-22,1116.04,-0.0014
2017-05-23,1125.46,0.0084
2017-05-24,1119.23,-0.0055
2017-05-25,1120.36,0.001
2017-05-26,1118.84,-0.0014
2017-05-29,1122.05,0.0029
2017-05-30,1124.49,0.0022
2017-05-31,1119.65,-0.0043
2017-06-01,1122.13,0.0022
2017-06-02,1118.39,-0.0033
2017-06-05,1118.31,-0.0001
2017-06-06,1118.08,-0.0002
2017-06-07,1124.28,0.0055
2017-06-08,1121.95,-0.0021
2017-06-09,1125.3,0.003
2017-06-12,1130.97,0.005
2017-06-13,1127.73,-0.0029
2017-06-14,1119.93,-0.0069
2017-06-15,1130.84,0.0097
2017-06-16,1133.08,0.002
2017-06-19,1136.78,0.0033
2017-06-20,1141.93,0.0045
2017-06-21,1143.32,0.0012
2017-06-22,1139.3,-0.0035
2017-06-23,1134.89,-0.0039
2017-06-26,1133.52,-0.0012
2017-06-27,1140.56,0.0062
2017-06-28,1138.93,-0.0014
2017-06-29,1147.3,0.0073
2017-06-30,1145.43,-0.0016
2017-07-03,1150.28,0.0042
2017-07-04,1150.73,0.0004
2017-07-05,1153.34,0.0023
2017-07-06,1157.26,0.0034
2017-07-07,1153.74,-0.003
2017-07-10,1149.58,-0.0036
2017-07-11,1149.17,-0.0004
2017-07-12,1138.32,-0.0094
2017-07-13,1137.85,-0.0004
2017-07-14,1129.1,-0.0077
2017-07-17,1128.39,-0.0006
2017-07-18,1125.29,-0.0027
2017-07-19,1124.6,-0.0006
2017-07-20,1121.24,-0.003
2017-07-21,1118.84,-0.0021
2017-07-24,1115.4,-0.0031
2017-07-25,1120.02,0.0041
2017-07-26,1112.6,-0.0066
2017-07-27,1117.35,0.0043
2017-07-28,1124.69,0.0066
2017-07-31,1119.4,-0.0047
2017-08-01,1121.54,0.0019
2017-08-02,1122.97,0.0013
2017-08-03,1128.95,0.0053
2017-08-04,1128.78,-0.0002
2017-08-07,1127.15,-0.0014
2017-08-08,1129.18,0.0018
2017-08-09,1139.4,0.0091
2017-08-10,1144.17,0.0042
2017-08-11,1142.86,-0.0011
2017-08-14,1139.41,-0.003
2017-08-15,1135.93,-0.0031
2017-08-16,1135.6,-0.0003
2017-08-17,1142.5,0.0061
2017-08-18,1139.78,-0.0024
2017-08-21,1138.71,-0.0009
2017-08-22,1132.38,-0.0056
2017-08-23,1127.58,-0.0042
2017-08-24,1128.23,0.0006
2017-08-25,1121.6,-0.0059
2017-08-28,1118.47,-0.0028
2017-08-29,1124.52,0.0054
2017-08-30,1124.18,-0.0003
2017-08-31,1124.86,0.0006
2017-09-01,1121.69,-0.0028
2017-09-04,1133.39,0.0104
2017-09-05,1132.52,-0.0008
2017-09-06,1132.85,0.0003
2017-09-07,1127.89,-0.0044
2017-09-08,1131.97,0.0036
2017-09-11,1130.34,-0.0014
2017-09-12,1128.69,-0.0015
2017-09-13,1132.08,0.003
2017-09-14,1134.32,0.002
2017-09-15,1133.21,-0.001
2017-09-18,1129.86,-0.003
2017-09-19,1131.18,0.0012
2017-09-20,1131.79,0.0005
2017-09-21,1132.76,0.0009
2017-09-22,1133.13,0.0003
2017-09-25,1134.8,0.0015
2017-09-26,1137.62,0.0025
2017-09-27,1145.76,0.0072
2017-09-28,1146.58,0.0007
2017-09-29,1145.3,-0.0011
2017-10-02,1146.62,0.0012
2017-10-03,1143.24,-0.0029
2017-10-04,1142.99,-0.0002
2017-10-05,1142.41,-0.0005
2017-10-06,1145.32,0.0025
2017-10-09,1143.82,-0.0013
2017-10-10,1135.31,-0.0074
2017-10-11,1132.91,-0.0021
2017-10-12,1132.89,0
2017-10-13,1126.67,-0.0055
2017-10-16,1128.28,0.0014
2017-10-17,1131.21,0.0026
2017-10-18,1132.88,0.0015
2017-10-19,1129.01,-0.0034
2017-10-20,1132.31,0.0029
2017-10-23,1130.86,-0.0013
2017-10-24,1130.93,0.0001
2017-10-25,1127.81,-0.0028
2017-10-26,1128.75,0.0008
2017-10-27,1125.97,-0.0025
2017-10-30,1124.78,-0.0011
2017-10-31,1118.42,-0.0057
2017-11-01,1111.52,-0.0062
2017-11-02,1112.35,0.0007
2017-11-03,1116.29,0.0035
2017-11-06,1112.84,-0.0031
2017-11-07,1113.93,0.001
2017-11-08,1114.31,0.0003
2017-11-09,1118.36,0.0036
2017-11-10,1120.96,0.0023
2017-11-13,1119.89,-0.001
2017-11-14,1115.52,-0.0039
2017-11-15,1105.69,-0.0088
2017-11-16,1097.18,-0.0077
2017-11-17,1094.32,-0.0026
2017-11-20,1097.04,0.0025
2017-11-21,1091.13,-0.0054
2017-11-22,1086.06,-0.0046
2017-11-23,1083.99,-0.0019
2017-11-24,1085.62,0.0015
2017-11-27,1091.69,0.0056
2017-11-28,1083.95,-0.0071
2017-11-29,1082.1,-0.0017
2017-11-30,1088.13,0.0056
2017-12-01,1083.47,-0.0043
2017-12-04,1086.3,0.0026
2017-12-05,1087.62,0.0012
2017-12-06,1093.99,0.0059
2017-12-07,1093.6,-0.0004
2017-12-08,1092.85,-0.0007
2017-12-11,1088.84,-0.0037
2017-12-12,1092.89,0.0037
2017-12-13,1084.56,-0.0076
2017-12-14,1089.22,0.0043
2017-12-15,1088.95,-0.0002
2017-12-18,1086.05,-0.0027
2017-12-19,1085.67,-0.0003
2017-12-20,1080.56,-0.0047
2017-12-21,1080.54,0
2017-12-22,1077.74,-0.0026
2017-12-25,1076.56,-0.0011
2017-12-26,1076.12,-0.0004
2017-12-27,1075.22,-0.0008
2017-12-28,1070.26,-0.0046
2017-12-29,1067.38,-0.0027
2018-01-01,1066.6,-0.0007
2018-01-02,1063.21,-0.0032
2018-01-03,1064.8,0.0015
2018-01-04,1062.28,-0.0024
2018-01-05,1062.09,-0.0002
2018-01-08,1068.86,0.0064
2018-01-09,1071.97,0.0029
2018-01-10,1070.14,-0.0017
2018-01-11,1065.58,-0.0043
2018-01-12,1059.99,-0.0052
2018-01-15,1063.43,0.0032
2018-01-16,1064.65,0.0011
2018-01-17,1067.36,0.0025
2018-01-18,1070.69,0.0031
2018-01-19,1067.66,-0.0028
2018-01-22,1069.4,0.0016
2018-01-23,1073.89,0.0042
2018-01-24,1064.98,-0.0083
2018-01-25,1066.06,0.001
2018-01-26,1064.67,-0.0013
2018-01-29,1070.95,0.0059
2018-01-30,1073.23,0.0021
2018-01-31,1070.08,-0.0029
2018-02-01,1070.94,0.0008
2018-02-02,1089.95,0.0178
2018-02-05,1094.84,0.0045
2018-02-06,1080.06,-0.0135
2018-02-07,1090.24,0.0094
2018-02-08,1097.58,0.0067
2018-02-09,1085.67,-0.0109
2018-02-12,1082.6,-0.0028
2018-02-13,1085.05,0.0023
2018-02-14,1070.91,-0.013
2018-02-15,1064.14,-0.0063
2018-02-16,1067.19,0.0029
2018-02-19,1067.41,0.0002
2018-02-20,1074.91,0.007
2018-02-21,1076.02,0.001
2018-02-22,1080.72,0.0044
2018-02-23,1077,-0.0034
2018-02-26,1070.67,-0.0059
2018-02-27,1081.45,0.0101
2018-02-28,1085.21,0.0035
2018-03-01,1082.84,-0.0022
2018-03-02,1079.69,-0.0029
2018-03-05,1077.67,-0.0019
2018-03-06,1063.96,-0.0127
2018-03-07,1067.43,0.0033
2018-03-08,1074.11,0.0063
2018-03-09,1065.38,-0.0081
2018-03-12,1065.02,-0.0003
2018-03-13,1066.88,0.0017
2018-03-14,1064.55,-0.0022
2018-03-15,1069.78,0.0049
2018-03-16,1070.53,0.0007
2018-03-19,1073.49,0.0028
2018-03-20,1071.91,-0.0015
2018-03-21,1064.76,-0.0067
2018-03-22,1081.21,0.0154
2018-03-23,1083.87,0.0025
2018-03-26,1075.69,-0.0075
2018-03-27,1075.13,-0.0005
2018-03-28,1064.56,-0.0098
2018-03-29,1063.08,-0.0014
2018-03-30,1061.26,-0.0017
2018-04-02,1057.16,-0.0039
2018-04-03,1054.94,-0.0021
2018-04-04,1058.28,0.0032
2018-04-05,1062.63,0.0041
2018-04-06,1070.76,0.0077
2018-04-09,1069.71,-0.001
2018-04-10,1064.82,-0.0046
2018-04-11,1066.82,0.0019
2018-04-12,1071.04,0.004
2018-04-13,1071.68,0.0006
2018-04-16,1070.68,-0.0009
2018-04-17,1067.12,-0.0033
2018-04-18,1065.12,-0.0019
2018-04-19,1067.21,0.002
2018-04-20,1071.1,0.0036
2018-04-23,1081.2,0.0094
2018-04-24,1077.28,-0.0036
2018-04-25,1082.21,0.0046
2018-04-26,1077.69,-0.0042
2018-04-27,1067.86,-0.0091
2018-04-30,1070.45,0.0024
2018-05-01,1073.48,0.0028
2018-05-02,1079.85,0.0059
2018-05-03,1075.56,-0.004
2018-05-04,1074.11,-0.0013
2018-05-07,1080.03,0.0055
2018-05-08,1078.56,-0.0014
2018-05-09,1079.38,0.0008
2018-05-10,1065.8,-0.0126
2018-05-11,1067.98,0.002
2018-05-14,1070.94,0.0028
2018-05-15,1080.82,0.0092
2018-05-16,1077.74,-0.0028
2018-05-17,1082.59,0.0045
2018-05-18,1081.37,-0.0011
2018-05-21,1077.69,-0.0034
2018-05-22,1076.54,-0.0011
2018-05-23,1077.25,0.0007
2018-05-24,1081.69,0.0041
2018-05-25,1078.38,-0.0031
2018-05-28,1075.24,-0.0029
2018-05-29,1084.37,0.0085
2018-05-30,1077.1,-0.0067
2018-05-31,1080.59,0.0032
2018-06-01,1071.88,-0.0081
2018-06-04,1070.48,-0.0013
2018-06-05,1071.95,0.0014
2018-06-06,1066.88,-0.0047
2018-06-07,1072.19,0.005
2018-06-08,1074.93,0.0026
2018-06-11,1076.88,0.0018
2018-06-12,1081.84,0.0046
2018-06-13,1086.03,0.0039
2018-06-14,1089.15,0.0029
2018-06-15,1103.42,0.0131
2018-06-18,1103.51,0.0001
2018-06-19,1111.89,0.0076
2018-06-20,1109.98,-0.0017
2018-06-21,1110.55,0.0005
2018-06-22,1112,0.0013
2018-06-25,1115.47,0.0031
2018-06-26,1118.52,0.0027
2018-06-27,1123.57,0.0045
2018-06-28,1121.35,-0.002
2018-06-29,1115.04,-0.0056
2018-07-02,1118.88,0.0034
2018-07-03,1114.99,-0.0035
2018-07-04,1116.4,0.0013
2018-07-05,1119.33,0.0026
2018-07-06,1115.52,-0.0034
2018-07-09,1113.32,-0.002
2018-07-10,1114.22,0.0008
2018-07-11,1128.23,0.0126
2018-07-12,1124.58,-0.0032
2018-07-13,1130.14,0.0049
2018-07-16,1128.46,-0.0015
2018-07-17,1127,-0.0013
2018-07-18,1131.16,0.0037
2018-07-19,1135.55,0.0039
2018-07-20,1127.9,-0.0067
2018-07-23,1134.19,0.0056
2018-07-24,1127.41,-0.006
2018-07-25,1117.79,-0.0085
2018-07-26,1124.38,0.0059
2018-07-27,1115.89,-0.0076
2018-07-30,1117.81,0.0017
2018-07-31,1113.25,-0.0041
2018-08-01,1119.49,0.0056
2018-08-02,1128.21,0.0078
2018-08-03,1123.34,-0.0043
2018-08-06,1126.7,0.003
2018-08-07,1117.94,-0.0078
2018-08-08,1117.26,-0.0006
2018-08-09,1123.7,0.0058
2018-08-10,1130.17,0.0058
2018-08-13,1137,0.006
2018-08-14,1128.21,-0.0077
2018-08-15,1133.97,0.0051
2018-08-16,1127.25,-0.0059
2018-08-17,1119.69,-0.0067
2018-08-20,1118.17,-0.0014
2018-08-21,1116.61,-0.0014
2018-08-22,1117.76,0.001
2018-08-23,1124.62,0.0061
2018-08-24,1114.51,-0.009
2018-08-27,1109.05,-0.0049
2018-08-28,1108.3,-0.0007
2018-08-29,1110.64,0.0021
2018-08-30,1114.79,0.0037
2018-08-31,1115.63,0.0008
2018-09-03,1112.1,-0.0032
2018-09-04,1118.36,0.0056
2018-09-05,1119.84,0.0013
2018-09-06,1122.06,0.002
2018-09-07,1128.57,0.0058
2018-09-10,1129.9,0.0012
2018-09-11,1123.99,-0.0052
2018-09-12,1120.25,-0.0033
2018-09-13,1120.01,-0.0002
2018-09-14,1121.66,0.0015
2018-09-17,1126.33,0.0042
2018-09-18,1122.82,-0.0031
2018-09-19,1118.95,-0.0034
2018-09-20,1117.13,-0.0016
2018-09-21,1114.95,-0.002
2018-09-24,1120.12,0.0046
2018-09-25,1117.88,-0.002
2018-09-26,1115.55,-0.0021
2018-09-27,1114.15,-0.0013
2018-09-28,1110.15,-0.0036
2018-10-01,1113.76,0.0033
2018-10-02,1118.51,0.0043
2018-10-03,1125.5,0.0062
2018-10-04,1133.53,0.0071
2018-10-05,1132.13,-0.0012
2018-10-08,1134.63,0.0022
2018-10-09,1132.12,-0.0022
2018-10-10,1143.3,0.0099
2018-10-11,1135.55,-0.0068
2018-10-12,1131.3,-0.0037
2018-10-15,1131.87,0.0005
2018-10-16,1123.24,-0.0076
2018-10-17,1128.53,0.0047
2018-10-18,1138.6,0.0089
2018-10-19,1132.15,-0.0057
2018-10-22,1133.25,0.001
2018-10-23,1135.78,0.0022
2018-10-24,1139.86,0.0036
2018-10-25,1137.38,-0.0022
2018-10-26,1140.28,0.0025
2018-10-29,1143.74,0.003
2018-10-30,1139.69,-0.0035
2018-10-31,1142.02,0.002
2018-11-01,1124.31,-0.0155
2018-11-02,1118.1,-0.0055
2018-11-05,1120.56,0.0022
2018-11-06,1121.93,0.0012
2018-11-07,1116.43,-0.0049
2018-11-08,1121.68,0.0047
2018-11-09,1130.69,0.008
2018-11-12,1139.35,0.0077
2018-11-13,1131.49,-0.0069
2018-11-14,1132.7,0.0011
2018-11-15,1127.93,-0.0042
2018-11-16,1121.4,-0.0058
2018-11-19,1125.68,0.0038
2018-11-20,1130.25,0.0041
2018-11-21,1128.12,-0.0019
2018-11-22,1132.1,0.0035
2018-11-23,1133.5,0.0012
2018-11-26,1129.79,-0.0033
2018-11-27,1130.51,0.0006
2018-11-28,1123.48,-0.0062
2018-11-29,1117.55,-0.0053
2018-11-30,1120.44,0.0026
2018-12-03,1109.54,-0.0097
2018-12-04,1111.51,0.0018
2018-12-05,1114.16,0.0024
2018-12-06,1118.7,0.0041
2018-12-07,1124.85,0.0055
2018-12-10,1128.37,0.0031
2018-12-11,1129.53,0.001
2018-12-12,1124.82,-0.0042
2018-12-13,1125.55,0.0006
2018-12-14,1132.7,0.0064
2018-12-17,1129.55,-0.0028
2018-12-18,1127.53,-0.0018
2018-12-19,1129.71,0.0019
2018-12-20,1122.78,-0.0061
2018-12-21,1129.04,0.0056
2018-12-24,1124.87,-0.0037
2018-12-25,1125.4,0.0005
2018-12-26,1123.66,-0.0015
2018-12-27,1120.08,-0.0032
2018-12-28,1117.05,-0.0027
2018-12-31,1114.3,-0.0025
2019-01-01,1112.83,-0.0013
2019-01-02,1120.12,0.0066
2019-01-03,1125.89,0.0052
2019-01-04,1116.85,-0.008
2019-01-07,1117.66,0.0007
2019-01-08,1122.83,0.0046
2019-01-09,1118.18,-0.0041
2019-01-10,1117.79,-0.0003
2019-01-11,1118.23,0.0004
2019-01-14,1121.8,0.0032
2019-01-15,1122.85,0.0009
2019-01-16,1120.78,-0.0018
2019-01-17,1122.7,0.0017
2019-01-18,1126.08,0.003
2019-01-21,1134.4,0.0074
2019-01-22,1131.77,-0.0023
2019-01-23,1126.46,-0.0047
2019-01-24,1128.75,0.002
2019-01-25,1118.78,-0.0088
2019-01-28,1118.87,0.0001
2019-01-29,1118.01,-0.0008
